,accuracy,f1,precision,recall,model
0,0.58,0.5488649094780964,0.578941768048967,0.6246988476854995,iter_14
1,0.856,0.8541262560072702,0.8555412520962433,0.8538801270482855,model_full_14
2,0.098,0.07392487503902834,0.09474167640805296,0.09457809551316818,model_empty_14
