,accuracy,f1,precision,recall,model
0,0.56,0.5268902573120497,0.5587855436889388,0.579403359979758,iter_18
1,0.854,0.8531167836440352,0.8524864038454396,0.854966102458647,model_full_18
2,0.028,0.0275249998919329,0.028113887141864656,0.030645499798398777,model_empty_18
