,accuracy,f1,precision,recall,model
0,0.582,0.5486850148060152,0.5812301685272669,0.6024534339688449,iter_21
1,0.862,0.8608558836697145,0.8606630307586082,0.8628753383750055,model_full_21
2,0.098,0.05659956940579429,0.0946019904790111,0.09870286304641479,model_empty_21
