,accuracy,f1,precision,recall,model
0,0.57,0.5431336241640867,0.5696317082773105,0.5945394424430314,iter_65
1,0.854,0.8530905606171066,0.8545806786472113,0.8543959237886956,model_full_65
2,0.106,0.07854889754864369,0.10414293552842327,0.1602304635628849,model_empty_65
