,accuracy,f1,precision,recall,model
0,0.58,0.5488649094780964,0.578941768048967,0.6246988476854995,iter_14
1,0.856,0.8541262560072702,0.8555412520962433,0.8538801270482855,model_full_14
2,0.098,0.0739248750390283,0.0947416764080529,0.0945780955131681,model_empty_14
3,0.218,0.1812690801053253,0.22693108373701917,0.24252164283614458,empty_trained_14
4,0.856,0.8541262560072702,0.8555412520962433,0.8538801270482855,model_full_trained_14
5,0.848,0.8459331640146406,0.847509781093791,0.8462629529570069,empty_trained_replay_14
6,0.866,0.86432460977386,0.8654550603182045,0.8636865067556556,model_full_trained_replay_14
