,0
0,0.0991805928986236
1,0.0991805928986236
2,0.0991805928986236
3,0.0991805928986236
4,0.0991805928986236
5,0.0991805928986236
6,0.0991805928986236
7,0.0991805928986236
8,0.0991805928986236
9,0.0991805928986236
10,0.09939372162837637
11,0.09939372162837637
12,0.09939372162837637
13,0.09731038829504304
14,0.09731038829504304
15,0.09731038829504304
16,0.09731038829504304
17,0.09731038829504304
18,0.09731038829504304
19,0.09731038829504304
20,0.09731038829504304
21,0.09731038829504304
22,0.10286594385059859
23,0.10286594385059859
24,0.0989443752231476
25,0.10111828826662586
26,0.10111828826662586
27,0.10297014011847772
28,0.10297014011847772
29,0.10297014011847772
30,0.10297014011847772
31,0.10514405316195596
32,0.10514405316195596
33,0.10514405316195596
34,0.10699590501380782
35,0.10699590501380782
36,0.10699590501380782
37,0.10699590501380782
38,0.10699590501380782
39,0.10699590501380782
40,0.1091698180572861
41,0.1091698180572861
42,0.1091698180572861
43,0.10909859298606102
44,0.10909859298606102
45,0.10909859298606102
46,0.11291122915163836
47,0.11495204547816898
48,0.11680389733002083
49,0.11897781037349908
50,0.11897781037349908
51,0.11897781037349908
52,0.11897781037349908
53,0.11897781037349908
54,0.1226815140772028
55,0.12453336592905465
56,0.12453336592905465
57,0.12453336592905465
58,0.12257258161532913
59,0.12442443346718099
60,0.1224636491534555
61,0.1224636491534555
62,0.12050286483973002
63,0.12288990661296104
64,0.1247417584648129
65,0.12659361031666477
66,0.12659361031666477
67,0.12659361031666477
68,0.1321491658722203
69,0.13808265037713338
70,0.1417863540808371
71,0.1417863540808371
72,0.1417863540808371
73,0.1458679867338983
74,0.14804189977737658
75,0.1458679867338983
76,0.14611882285429967
77,0.14415803854057416
78,0.1400233411833704
79,0.1400233411833704
80,0.14404910607870053
81,0.14590095793055238
82,0.1477528097824042
83,0.14987365812173997
84,0.15357736182544368
85,0.1553310575613262
86,0.15922372573970867
87,0.15922372573970867
88,0.16107557759156052
89,0.16705157910327634
90,0.16705157910327634
91,0.1687944984932545
92,0.172687166671637
93,0.172687166671637
94,0.1745739591244672
95,0.1745739591244672
96,0.17446502666259353
97,0.18025206369963057
98,0.18025206369963057
99,0.18210391555148242
100,0.1863186449214913
101,0.18435786060776582
102,0.19014489764480286
103,0.19612089915651865
104,0.19394698611304037
105,0.19202390918996345
106,0.19595151796932425
107,0.19345554373421964
108,0.19523340372517617
109,0.19912607190355863
110,0.20275578374636702
111,0.200276397360512
112,0.2039594025560274
113,0.20600021888255804
114,0.21166059624104858
115,0.2153010844297613
116,0.21484592652118728
117,0.21484592652118728
118,0.22614600210697713
119,0.23772007618105123
120,0.2373980149894248
121,0.23152039824224285
122,0.23337225009409468
123,0.2370759537977984
124,0.236753892606172
125,0.240492536910854
126,0.23678883320715033
127,0.2327630683118202
128,0.23650171261650224
129,0.23432779957302402
130,0.23432779957302402
131,0.23432779957302402
132,0.23641113290635732
133,0.24431644387770604
134,0.2499069400342399
135,0.2538770658204034
136,0.25511973588998077
137,0.2608991965211935
138,0.2666862335582305
139,0.2685730260110607
140,0.2667211741592089
141,0.26445668140558565
142,0.2663434738584159
143,0.2663434738584159
144,0.26430265753188525
145,0.2663859908652186
146,0.2681047460001228
147,0.2662528941482709
148,0.2721098123872646
149,0.2721098123872646
150,0.274193145720598
151,0.274193145720598
152,0.2739060251299499
153,0.2759893584632832
154,0.2741375066114314
155,0.2722856547595795
156,0.27043380290772767
157,0.27043380290772767
158,0.26825988986424937
159,0.2701466823170796
160,0.2721874986436102
161,0.2762691312966714
162,0.2744172794448196
163,0.2744172794448196
164,0.2762691312966714
165,0.2783099476232021
166,0.2783099476232021
167,0.28228007340936556
168,0.28228007340936556
169,0.2862501991955291
170,0.2862501991955291
171,0.28254649549182537
172,0.28254649549182537
173,0.27652797697330683
174,0.27652797697330683
175,0.2744446436399735
176,0.27821822854563394
177,0.284319750368473
178,0.2821458373249947
179,0.2821458373249947
180,0.2840326297778249
181,0.282180777925973
182,0.28013996159944243
183,0.2820267540522726
184,0.28391354650510287
185,0.2818302131717695
186,0.27994342071893935
187,0.27994342071893935
188,0.27994342071893935
189,0.27809156886708747
190,0.27789502798658433
191,0.2775444632323808
192,0.2775444632323808
193,0.27332973386237186
194,0.27332973386237186
195,0.2712889175358413
196,0.2690515603288075
197,0.2709383527816377
198,0.2709383527816377
199,0.2709383527816377
200,0.2709383527816377
201,0.2670456846032553
202,0.2670456846032553
203,0.2670456846032553
204,0.26921959764673353
205,0.2692545382477118
206,0.2692545382477118
207,0.2672137219211812
208,0.2672137219211812
209,0.2672137219211812
210,0.2672137219211812
211,0.2672137219211812
212,0.26327853673599605
213,0.26171380547479217
214,0.2598619536229404
215,0.2598619536229404
216,0.2559267684377552
217,0.2559267684377552
218,0.2580101017710885
219,0.262070807267397
220,0.262070807267397
221,0.25998747393406363
222,0.2618742663868938
223,0.2618742663868938
224,0.2618742663868938
225,0.2618742663868938
226,0.2618742663868938
227,0.26002241453504193
228,0.26002241453504193
229,0.26219632757852024
230,0.26219632757852024
231,0.26404817943037207
232,0.26404817943037207
233,0.26404817943037207
234,0.26404817943037207
235,0.26404817943037207
236,0.26404817943037207
237,0.2659349718832023
238,0.2659349718832023
239,0.2659349718832023
240,0.2659349718832023
