,accuracy,f1,precision,recall,model
0,0.566,0.5276091520076567,0.5668397310641184,0.5840764980048283,iter_22
1,0.87,0.8686229932274309,0.8704753819566919,0.8714943434073266,model_full_22
2,0.106,0.0702099297019603,0.1053539855658575,0.0715578671598089,model_empty_22
3,0.228,0.18142645050959824,0.22073008297146196,0.2092913657760139,empty_trained_22
4,0.866,0.8647972692582986,0.8660714272487858,0.8656174684349022,model_full_trained_22
5,0.85,0.8485259822862373,0.8497873417658217,0.8482587078206759,empty_trained_replay_22
6,0.868,0.866723686289434,0.8680388304129973,0.8671032280309502,model_full_trained_replay_22
