,rank,rank_mass,auc,model
0,0.8,0.88707227,0.8,iter_11
1,0.8,0.8932994,0.8400000000000001,iter_11
2,0.9,0.96111256,0.9,iter_11
3,0.7,0.89588296,0.74,iter_11
4,0.6,0.9180351,0.64,iter_11
5,0.6,0.90950227,0.6199999999999999,iter_11
6,0.9,0.9024311,0.86,iter_11
7,0.8,0.9571337,0.82,iter_11
8,0.9,0.94992715,0.86,iter_11
9,0.9,0.9312615,0.8,iter_11
10,0.7,0.8924314,0.7599999999999999,iter_11
11,0.8,0.93912274,0.8400000000000001,iter_11
12,0.9,0.9276493,0.88,iter_11
13,0.8,0.9615009,0.8200000000000001,iter_11
14,0.8,0.9661711,0.8400000000000001,iter_11
15,0.9,0.9121342,0.9,iter_11
16,0.9,0.94344544,0.96,iter_11
17,0.8,0.92677,0.8,iter_11
18,0.8,0.9179492,0.86,iter_11
19,0.9,0.931285,0.8600000000000001,iter_11
20,0.8,0.9370601,0.9,iter_11
21,0.8,0.863818,0.78,iter_11
22,0.8,0.9509202,0.8200000000000001,iter_11
23,0.7,0.8211444,0.6,iter_11
24,0.9,0.9569367,0.8800000000000001,iter_11
25,0.8,0.9662356,0.9,iter_11
26,0.7,0.92567354,0.6200000000000001,iter_11
27,0.9,0.97486025,0.92,iter_11
28,0.8,0.88445324,0.72,iter_11
29,0.8,0.9403065,0.92,iter_11
30,0.7,0.9403774,0.7599999999999999,iter_11
31,0.9,0.964497,0.98,iter_11
32,0.8,0.95475256,0.88,iter_11
33,0.8,0.9082354,0.78,iter_11
34,0.9,0.9489743,0.98,iter_11
35,0.9,0.95897263,0.98,iter_11
36,0.8,0.8980912,0.9,iter_11
37,0.8,0.94702804,0.8800000000000001,iter_11
38,0.9,0.93572885,0.8200000000000001,iter_11
39,0.9,0.9735915,0.94,iter_11
40,0.9,0.8708419,0.9,iter_11
41,0.7,0.79155326,0.6800000000000002,iter_11
42,0.7,0.88993603,0.74,iter_11
43,0.9,0.93133247,0.94,iter_11
44,0.8,0.8692247,0.74,iter_11
45,0.8,0.93074924,0.78,iter_11
46,0.8,0.9435495,0.8400000000000001,iter_11
47,0.6,0.7831947,0.6,iter_11
48,0.8,0.9453253,0.86,iter_11
49,0.8,0.9471842,0.86,iter_11
