,rank,rank_mass,auc,model
0,0.8,0.9162102,0.8400000000000001,iter_22
1,0.9,0.98115164,0.94,iter_22
2,0.9,0.932708,0.9000000000000001,iter_22
3,0.7,0.8220715,0.64,iter_22
4,0.8,0.9236273,0.8400000000000001,iter_22
5,0.8,0.8905935,0.7000000000000001,iter_22
6,0.9,0.9464852,0.9000000000000001,iter_22
7,0.8,0.88681597,0.78,iter_22
8,0.7,0.9320109,0.78,iter_22
9,0.9,0.9457391,0.92,iter_22
10,0.8,0.94336015,0.92,iter_22
11,0.9,0.880243,0.8400000000000001,iter_22
12,0.8,0.9689616,0.86,iter_22
13,0.9,0.9741533,0.96,iter_22
14,0.9,0.82911605,0.8200000000000001,iter_22
15,0.8,0.9571277,0.9,iter_22
16,0.6,0.80195606,0.54,iter_22
17,0.9,0.9256443,0.9,iter_22
18,0.8,0.95838124,0.7800000000000001,iter_22
19,0.9,0.9297617,0.88,iter_22
20,0.9,0.9517496,0.8800000000000001,iter_22
21,0.8,0.970443,0.9,iter_22
22,0.8,0.92772067,0.88,iter_22
23,1.0,0.9286791,1.0,iter_22
24,0.9,0.93472576,0.8800000000000001,iter_22
25,0.8,0.93524516,0.8200000000000001,iter_22
26,1.0,0.9732106,1.0,iter_22
27,0.8,0.94892746,0.8800000000000001,iter_22
28,0.8,0.84642816,0.6799999999999999,iter_22
29,0.8,0.962133,0.86,iter_22
30,0.8,0.8070533,0.66,iter_22
31,0.8,0.86829835,0.8,iter_22
32,1.0,0.98016447,1.0,iter_22
33,0.9,0.958073,0.98,iter_22
34,0.7,0.9420527,0.76,iter_22
35,0.9,0.9868724,0.96,iter_22
36,0.8,0.9262051,0.8400000000000001,iter_22
37,0.7,0.8092339,0.72,iter_22
38,0.9,0.94658035,0.9,iter_22
39,0.7,0.9439074,0.74,iter_22
40,0.8,0.91690284,0.8200000000000001,iter_22
41,0.8,0.90593934,0.8400000000000001,iter_22
42,0.7,0.9004239,0.7399999999999999,iter_22
43,0.9,0.95766723,0.8600000000000001,iter_22
44,0.9,0.9440128,0.8600000000000001,iter_22
45,0.8,0.9729385,0.84,iter_22
46,0.9,0.9363395,0.96,iter_22
47,0.7,0.8702634,0.74,iter_22
48,0.8,0.8672461,0.76,iter_22
49,0.9,0.93336314,0.94,iter_22
50,0.8,0.92081034,0.8200000000000001,iter_22
51,0.9,0.96464086,0.9,iter_22
52,0.8,0.8750353,0.8,iter_22
53,0.8,0.8244155,0.78,iter_22
54,0.9,0.9599122,0.92,iter_22
55,0.8,0.9475316,0.6799999999999999,iter_22
56,0.9,0.9607471,0.96,iter_22
57,0.8,0.9317276,0.86,iter_22
58,0.7,0.913427,0.8,iter_22
59,0.8,0.8864048,0.82,iter_22
60,0.9,0.969503,0.92,iter_22
61,0.8,0.95027506,0.86,iter_22
62,1.0,0.97822386,1.0,iter_22
63,0.9,0.95686764,0.98,iter_22
64,0.8,0.9815849,0.92,iter_22
65,0.9,0.9531824,0.8400000000000001,iter_22
66,1.0,0.9696717,1.0,iter_22
67,0.7,0.9003464,0.78,iter_22
68,0.8,0.91061884,0.84,iter_22
69,0.7,0.86311996,0.6199999999999999,iter_22
70,0.8,0.9467032,0.76,iter_22
71,0.9,0.9737558,0.96,iter_22
72,0.9,0.97112024,0.96,iter_22
73,0.6,0.8559494,0.52,iter_22
74,0.9,0.9506934,0.98,iter_22
75,0.7,0.97835535,0.7599999999999999,iter_22
76,0.8,0.9563262,0.8800000000000001,iter_22
77,0.7,0.8961241,0.7399999999999999,iter_22
78,0.8,0.9131766,0.8200000000000001,iter_22
79,0.8,0.9759911,0.92,iter_22
80,0.8,0.9406224,0.88,iter_22
81,0.9,0.9534246,0.92,iter_22
82,0.8,0.92685115,0.8799999999999999,iter_22
83,1.0,0.9776765,1.0,iter_22
84,0.9,0.9664368,0.8800000000000001,iter_22
85,0.8,0.9426812,0.86,iter_22
86,0.8,0.8457793,0.6799999999999999,iter_22
87,1.0,0.9852666,1.0,iter_22
88,0.8,0.92499244,0.78,iter_22
89,0.8,0.8862608,0.8200000000000001,iter_22
90,0.7,0.9320623,0.76,iter_22
91,0.9,0.96924937,0.92,iter_22
92,0.7,0.9257244,0.8,iter_22
93,0.8,0.94513756,0.78,iter_22
94,0.8,0.84977674,0.78,iter_22
95,0.9,0.9335767,0.9,iter_22
96,0.8,0.9163532,0.8,iter_22
97,0.8,0.92534024,0.8400000000000001,iter_22
98,0.7,0.85011333,0.7,iter_22
99,0.9,0.97684336,0.96,iter_22
100,0.9,0.96730125,0.9,iter_22
101,0.8,0.88577455,0.88,iter_22
102,0.9,0.9312488,0.96,iter_22
103,0.9,0.9833774,0.98,iter_22
104,0.7,0.8302754,0.6799999999999999,iter_22
105,0.9,0.9500622,0.9,iter_22
106,0.9,0.9295867,0.92,iter_22
107,0.8,0.9390133,0.78,iter_22
108,0.7,0.87448657,0.6399999999999999,iter_22
109,0.9,0.93479943,0.9,iter_22
110,0.9,0.88002956,0.8400000000000001,iter_22
111,0.9,0.95869446,0.96,iter_22
112,0.9,0.96226645,0.92,iter_22
113,0.9,0.9892244,0.96,iter_22
114,0.9,0.97722316,0.92,iter_22
115,0.7,0.82903445,0.58,iter_22
116,0.8,0.93549556,0.8400000000000001,iter_22
117,0.8,0.86299115,0.78,iter_22
118,0.9,0.9901788,0.92,iter_22
119,0.8,0.87722284,0.74,iter_22
120,0.8,0.97189367,0.76,iter_22
121,0.9,0.8780163,0.8800000000000001,iter_22
122,0.7,0.87505096,0.72,iter_22
123,1.0,0.9358114,1.0,iter_22
124,0.8,0.92123973,0.8200000000000001,iter_22
125,0.9,0.9687909,0.94,iter_22
126,0.8,0.9711344,0.88,iter_22
127,0.8,0.9210088,0.78,iter_22
128,0.8,0.8203322,0.74,iter_22
