,0
0,0.7490649975839264
1,0.7490649975839264
2,0.7490649975839264
3,0.7490649975839264
4,0.7490649975839264
5,0.7490649975839264
6,0.7490649975839264
7,0.7490649975839264
8,0.7490649975839264
9,0.7490649975839264
10,0.7490649975839264
11,0.7490649975839264
12,0.7490649975839264
13,0.7490649975839264
14,0.7490649975839264
15,0.7490649975839264
16,0.7490649975839264
17,0.7490649975839264
18,0.7490649975839264
19,0.7486543423038078
20,0.7490514079100878
21,0.7490514079100878
22,0.7490514079100878
23,0.7490514079100878
24,0.7482572496274977
25,0.7482572496274977
26,0.7482572496274977
27,0.7482572496274977
28,0.7482572496274977
29,0.7482572496274977
30,0.748236606360022
31,0.748236606360022
32,0.7474067309402346
33,0.7474252550916451
34,0.7474252550916451
35,0.7474252550916451
36,0.7474252550916451
37,0.7474252550916451
38,0.7478022904365162
39,0.7478022904365162
40,0.7481933237781214
41,0.7481933237781214
42,0.7474209371526099
43,0.7474209371526099
44,0.7478118251112362
45,0.7478040277316842
46,0.7481943799579044
47,0.7485691259674846
48,0.7485408784218007
49,0.7485408784218007
50,0.7497043336703677
51,0.749328613029095
52,0.749328613029095
53,0.749328613029095
54,0.749328613029095
55,0.749328613029095
56,0.7489045734052426
57,0.7488931995713182
58,0.7485125623325513
59,0.7485125623325513
60,0.7488931995713182
61,0.7492826979696289
62,0.7488898187359582
63,0.748456322177696
64,0.748456322177696
65,0.748456322177696
66,0.748456322177696
67,0.7484477022899995
68,0.748456322177696
69,0.7472811081011022
70,0.7476653674470765
71,0.7480870936668473
72,0.7484497302789387
73,0.7480870936668473
74,0.7484620113376278
75,0.7488251851786414
76,0.7480506302693627
77,0.747613478627663
78,0.7479762638934973
79,0.7471510676500668
80,0.7467391684832463
81,0.7467391684832463
82,0.7471140796366457
83,0.7471503194895246
84,0.7463028813270628
85,0.7467420083059252
86,0.7467420083059252
87,0.7466920813974709
88,0.7462763943969254
89,0.7462763943969254
90,0.7462597135368072
91,0.7441564399307794
92,0.7441564399307794
93,0.7432882967875583
94,0.7432882967875583
95,0.7433024829148447
96,0.7433024829148447
97,0.7437123675605715
98,0.7437123675605715
99,0.7437123675605715
100,0.7437123675605715
101,0.7437123675605715
102,0.7437123675605715
103,0.7437123675605715
