,accuracy,f1,precision,recall,model
0,0.772,0.7711076402973713,0.7727264921801414,0.773471828009906,Upper_Bound_65
1,0.256,0.15924517881408723,0.2501878858234629,0.16886927610795904,model_ADAM_65
2,0.286,0.19539286126601216,0.2907288941443612,0.19641329530565937,model_ADAM_LT_65
3,0.212,0.15438825936878817,0.2105029142914232,0.13915494385017493,model_SGD_65
4,0.212,0.15380023593256692,0.21075983643127078,0.17209169560457588,model_SGD_LT_65
5,0.284,0.1828018181958933,0.28696919327659853,0.1708458432572836,model_ewc_65
6,0.256,0.1645387176416438,0.25811965811965815,0.13165250001859094,model_ewc_LT_65
7,0.258,0.15056815606632912,0.2592001208002444,0.2010178916827853,model_SI_65
8,0.224,0.12418848727094915,0.23518946039954444,0.11518196219579417,model_SI_LT_65
9,0.252,0.15610736122902583,0.24282246906549254,0.21625088393079578,model_MAS_65
10,0.228,0.15965573871253416,0.22588559245987808,0.19426459925134368,model_MAS_LT_65
11,0.876,0.8710979699724698,0.8749003691570719,0.8853500787467586,model_replay_65
12,0.888,0.8855108021091755,0.8874351650691349,0.8943462640394635,model_replay_LT_65
