,accuracy,f1,precision,recall,model
0,0.768,0.7645457802931654,0.7686722850271949,0.7667126806543901,Upper_Bound_94
1,0.29,0.18457958851538442,0.28992686049094873,0.16965277994019295,model_ADAM_94
2,0.264,0.16591312163586475,0.260748619968043,0.2224976900857992,model_ADAM_LT_94
3,0.172,0.11427117358789193,0.16707055867017023,0.09814000814000814,model_SGD_94
4,0.206,0.14244842769375773,0.20095747378132028,0.12137391798824793,model_SGD_LT_94
5,0.292,0.18489351083336045,0.29330116142245216,0.19091282113214408,model_ewc_94
6,0.186,0.10270817781860013,0.18751724912550943,0.1117517745984434,model_ewc_LT_94
7,0.274,0.15997052710351517,0.2737906011897716,0.17537761863604556,model_SI_94
8,0.288,0.16797107456418636,0.2761884068048023,0.15968463113159345,model_SI_LT_94
9,0.236,0.15839252417716834,0.2403955408033709,0.24135538148329583,model_MAS_94
10,0.11,0.08414964610753095,0.10761112801356838,0.0836096016760602,model_MAS_LT_94
11,0.862,0.8557824054983699,0.8614169908383827,0.8712270455831067,model_replay_94
12,0.884,0.8807409832426514,0.8834379771585417,0.8953910525799152,model_replay_LT_94
