,accuracy,f1,precision,recall,model
0,0.0736,0.06851799445537732,0.07506955679071362,0.07933335742013675,model_ADAM_61
1,0.1936,0.06490278045596151,0.1873917748917749,0.03934371164653446,model_ADAM_LT_61
2,0.1304,0.09655646941121512,0.1269347384654595,0.09719375069440747,model_SGD_61
3,0.1836,0.062424027020562725,0.1777236652236652,0.03807993832814914,model_SGD_LT_61
4,0.1944,0.06658574648864228,0.18831168831168832,0.0408,model_ewc_61
5,0.0992,0.06946453203309072,0.09750574715418137,0.14394445324316718,model_ewc_LT_61
6,0.1912,0.06416256157635467,0.18502886002886004,0.03890732584827244,model_SI_61
7,0.0968,0.07936191268868281,0.09652465067158764,0.09589043925893807,model_SI_LT_61
8,0.1884,0.0646127825287758,0.18237734487734486,0.03957277650131345,model_MAS_61
9,0.0832,0.059359407780163874,0.08297513864940642,0.07131142112480418,model_MAS_LT_61
10,0.7584,0.7577734074110825,0.7576236725113237,0.7594916434597762,model_replay_61
11,0.7472,0.7459930943108964,0.746679994845293,0.7477691608875875,model_replay_LT_61
