,accuracy,f1,precision,recall,model
0,0.0948,0.09417835066248952,0.0943133194360264,0.12071177804686158,model_ADAM_20
1,0.1836,0.060970998880510316,0.17786796536796537,0.03681401501168943,model_ADAM_LT_20
2,0.086,0.07263794343169007,0.08653412841394599,0.08687553453075433,model_SGD_20
3,0.1744,0.05799009090395799,0.16910173160173161,0.03505018013381369,model_SGD_LT_20
4,0.1848,0.06174639595094,0.17905844155844158,0.03739680899166721,model_ewc_20
5,0.0496,0.03068439322787463,0.04911172027606131,0.0334339906704948,model_ewc_LT_20
6,0.1836,0.06098921096815222,0.17784992784992784,0.03682990630722794,model_SI_20
7,0.1112,0.09098571086030356,0.1116628706261242,0.1473648564203699,model_SI_LT_20
8,0.1764,0.0585435908988511,0.17095959595959598,0.035338711992290814,model_MAS_20
9,0.0972,0.08070603712278117,0.09721907162287623,0.09671817136110283,model_MAS_LT_20
10,0.7452,0.743303210730811,0.743521473181443,0.7465409498537685,model_replay_20
11,0.7436,0.7428022909486818,0.7423590344407531,0.7448620301493704,model_replay_LT_20
