,accuracy,f1,precision,recall,model
0,0.0752,0.053998542338790013,0.07546095047742347,0.07788089559924134,model_ADAM_18
1,0.1904,0.06439196510930209,0.18454184704184703,0.039246568670042045,model_ADAM_LT_18
2,0.0972,0.06764854985900878,0.09993313191035241,0.06930292765919929,model_SGD_18
3,0.1812,0.06471628745010904,0.17577561327561328,0.04068720470144641,model_SGD_LT_18
4,0.1896,0.06465032901208928,0.18398268398268397,0.039667077282157674,model_ewc_18
5,0.0916,0.06692613841935532,0.09021673444973075,0.0761451509228447,model_ewc_LT_18
6,0.1888,0.06402684200557404,0.1831168831168831,0.03912588724680032,model_SI_18
7,0.1028,0.08595765588691481,0.10243477903763362,0.09686075148349212,model_SI_LT_18
8,0.1788,0.06257339130023734,0.17332251082251082,0.03881800801752455,model_MAS_18
9,0.0884,0.08178755331697515,0.08895348263642719,0.0867700299958394,model_MAS_LT_18
10,0.726,0.7245963018271153,0.7255416091433278,0.7254465375155317,model_replay_18
11,0.7312,0.729687185769445,0.730425443184021,0.7302447568190693,model_replay_LT_18
