,accuracy,f1,precision,recall,model
0,0.7373,0.7441480732371039,0.7458267448641893,0.85844446706057,Upper_Bound_61
1,0.414,0.3493275847102016,0.4106821233370675,0.4994732995730401,model_ADAM_61
2,0.1917,0.07001441029973424,0.19333567287356818,0.1428569648455607,model_ADAM_LT_61
3,0.5509,0.5170355558784365,0.5494300315263505,0.5583028319338669,model_SGD_61
4,0.246,0.16115113154673483,0.24649259107723256,0.6315817503678204,model_SGD_LT_61
5,0.1947,0.06581787061692707,0.19634663795857815,0.03966866250711627,model_ewc_61
6,0.4265,0.3331523772672089,0.4246479854168224,0.5222834930229334,model_ewc_LT_61
7,0.193,0.06775511538085888,0.19467960837065995,0.041588521719395165,model_SI_61
8,0.4048,0.3212793649160756,0.402607922443363,0.4351474843764893,model_SI_LT_61
9,0.2021,0.09510125312249733,0.20416762705940056,0.638858117163492,model_MAS_61
10,0.4329,0.3877947778444074,0.4265934967380119,0.5618878154937066,model_MAS_LT_61
11,0.768,0.7538004201932669,0.7655624683962985,0.7944183294363444,model_replay_61
12,0.8545,0.8571340999129186,0.8511817405566152,0.8819119318413394,model_replay_LT_61
