,accuracy,f1,precision,recall,model
0,0.1135,0.020966016038878835,0.10004138962348982,0.17800140182236907,iter_20
1,0.7609,0.7624057744559856,0.756028573344127,0.8249466351553121,model_full_20
2,0.0618,0.04297839082662251,0.06222515389511114,0.04906546005021112,model_empty_20
3,0.7552,0.7615583076152501,0.7613686564218527,0.8448072711880773,empty_trained_20
4,0.7223,0.7042855356301837,0.7145653840721637,0.7835675137799323,model_full_trained_20
5,0.6947,0.6837540322486647,0.7059577100402624,0.8287809400768646,empty_trained_replay_20
6,0.7567,0.752426507494717,0.7531196013817059,0.8154997350263763,model_full_trained_replay_20
