,accuracy,f1,precision,recall,model
0,0.616,0.61406616302466,0.6150706013670837,0.615506027475793,Upper_Bound_94
1,0.264,0.23523306879426684,0.26482011893870594,0.2791158256891143,model_ADAM_94
2,0.196,0.1263944982590266,0.19452600360695765,0.21739789921118194,model_ADAM_LT_94
3,0.1152,0.11319257238211684,0.11493104237032456,0.13349560411748546,model_SGD_94
4,0.1212,0.11305052719287936,0.12020151760785627,0.12453665368763231,model_SGD_LT_94
5,0.2108,0.15301467065085697,0.2080769011536944,0.2657698757410594,model_ewc_94
6,0.2496,0.24173249533404287,0.2511355371876376,0.32659126922893444,model_ewc_LT_94
7,0.1676,0.09768681983743573,0.16565755295589307,0.16313938316898838,model_SI_94
8,0.2472,0.22788866119565254,0.24997753673692386,0.36496963823353157,model_SI_LT_94
9,0.1244,0.10583024371195449,0.12333091119044179,0.11651636707155913,model_MAS_94
10,0.1088,0.08137961975518834,0.10857543051542458,0.1252913796992876,model_MAS_LT_94
11,0.728,0.7266158495988007,0.726819843569801,0.7301633140789325,model_replay_94
12,0.7364,0.735319345926112,0.7356799838502709,0.7377276274012237,model_replay_LT_94
