,accuracy,f1,precision,recall,model
0,0.5064,0.49876709657473156,0.5041246937868935,0.5262647320201107,iter_94
1,0.7512,0.7505238608229752,0.7510498818404742,0.7509248806998757,model_full_94
2,0.0892,0.05935257808644122,0.08883477998854854,0.11010567078031235,model_empty_94
3,0.5772,0.5743683797351359,0.5754950252337172,0.5877027313104486,empty_trained_94
4,0.6804,0.6775363350223952,0.6801017591108737,0.696841931332506,model_full_trained_94
5,0.7488,0.7474970625204282,0.7483696055303399,0.7484897427239979,empty_trained_replay_94
6,0.7428,0.7411659625591283,0.741673548927846,0.7423685722380935,model_full_trained_replay_94
