,accuracy,f1,precision,recall,model
0,0.5316,0.5163115172735255,0.5342966442838794,0.5514007789562654,iter_21
1,0.7644,0.7646825487581956,0.7648955883441758,0.7658981393869828,model_full_21
2,0.1216,0.09415641759497091,0.12130441805376688,0.10304382598641466,model_empty_21
3,0.6276,0.6237005081599796,0.629290899541752,0.6450313471306715,empty_trained_21
4,0.71,0.709864838472116,0.710358331941053,0.715535058128695,model_full_trained_21
5,0.7624,0.7622124347772953,0.7623595225295896,0.7632233687624594,empty_trained_replay_21
6,0.7572,0.7569484892715245,0.7569224387493623,0.7575722209317001,model_full_trained_replay_21
