,rank,rank_mass,auc,model
0,0.8,0.9424058,0.84,iter_20
1,0.7,0.90207916,0.6399999999999999,iter_20
2,0.7,0.9328661,0.76,iter_20
3,0.7,0.84484684,0.6599999999999999,iter_20
4,0.7,0.9424617,0.78,iter_20
5,0.8,0.95559484,0.8200000000000001,iter_20
6,0.9,0.92967623,0.98,iter_20
7,0.8,0.9087555,0.86,iter_20
8,0.9,0.9143125,0.94,iter_20
9,0.8,0.9532825,0.88,iter_20
10,0.7,0.91483265,0.66,iter_20
11,0.8,0.9230651,0.84,iter_20
12,0.8,0.85719675,0.76,iter_20
13,0.9,0.9381427,0.8800000000000001,iter_20
14,0.7,0.8607143,0.74,iter_20
15,0.9,0.97139585,0.98,iter_20
16,0.8,0.94118047,0.92,iter_20
17,0.9,0.9788625,0.98,iter_20
18,0.8,0.9351178,0.78,iter_20
19,0.8,0.9266473,0.76,iter_20
20,0.9,0.9333725,0.8800000000000001,iter_20
21,0.8,0.9136288,0.74,iter_20
22,0.8,0.9752304,0.8800000000000001,iter_20
23,0.8,0.91757405,0.8200000000000001,iter_20
24,0.9,0.932143,0.92,iter_20
25,0.8,0.8479792,0.74,iter_20
26,0.8,0.9559432,0.7999999999999999,iter_20
27,0.8,0.9057854,0.88,iter_20
28,0.7,0.8619924,0.76,iter_20
29,0.8,0.91942924,0.82,iter_20
30,0.8,0.95817477,0.8,iter_20
31,0.9,0.96576285,0.94,iter_20
32,0.9,0.97878355,0.92,iter_20
33,0.8,0.9716941,0.84,iter_20
34,0.5,0.8059362,0.4,iter_20
35,1.0,0.96538943,1.0,iter_20
36,0.8,0.8890552,0.78,iter_20
37,1.0,0.95012975,1.0,iter_20
38,0.9,0.96789557,0.96,iter_20
39,0.7,0.8347117,0.6600000000000001,iter_20
40,0.8,0.9372021,0.92,iter_20
41,0.8,0.93179476,0.9,iter_20
42,0.8,0.9438169,0.84,iter_20
43,0.8,0.86160296,0.8,iter_20
44,0.8,0.95145446,0.8,iter_20
45,0.8,0.9546964,0.8800000000000001,iter_20
46,0.9,0.9318403,0.8600000000000001,iter_20
47,0.8,0.9520883,0.86,iter_20
48,0.8,0.8857323,0.8,iter_20
49,0.9,0.9835416,0.98,iter_20
50,0.8,0.9492377,0.88,iter_20
51,0.8,0.96254003,0.8200000000000001,iter_20
52,0.7,0.8132707,0.68,iter_20
53,0.8,0.9459154,0.8400000000000001,iter_20
54,0.9,0.87777734,0.7600000000000001,iter_20
55,0.8,0.9771417,0.8400000000000001,iter_20
56,0.8,0.9409856,0.92,iter_20
57,0.8,0.8843375,0.84,iter_20
58,0.9,0.94473463,0.92,iter_20
59,0.9,0.9309998,0.8800000000000001,iter_20
60,0.9,0.9753704,0.94,iter_20
61,0.9,0.9522545,0.9000000000000001,iter_20
62,0.8,0.9674435,0.8400000000000001,iter_20
63,0.8,0.9019356,0.84,iter_20
64,0.9,0.96790236,0.92,iter_20
65,1.0,0.9730782,1.0,iter_20
66,0.8,0.92923766,0.82,iter_20
67,0.9,0.96819985,0.96,iter_20
68,0.9,0.93732786,0.8800000000000001,iter_20
69,0.8,0.93364507,0.92,iter_20
70,0.8,0.931722,0.78,iter_20
71,0.8,0.9156845,0.7799999999999999,iter_20
72,0.8,0.89434576,0.82,iter_20
73,0.8,0.93630093,0.78,iter_20
74,0.9,0.97536594,0.96,iter_20
75,0.8,0.90835774,0.74,iter_20
76,0.8,0.9024248,0.78,iter_20
77,0.7,0.93751776,0.78,iter_20
78,1.0,0.9731323,1.0,iter_20
79,0.7,0.88914233,0.7,iter_20
80,0.7,0.8983487,0.7399999999999999,iter_20
81,0.8,0.93376493,0.7800000000000001,iter_20
82,0.8,0.9387184,0.78,iter_20
83,0.9,0.9276952,0.92,iter_20
84,0.8,0.9468035,0.8400000000000001,iter_20
85,0.7,0.871089,0.66,iter_20
86,0.9,0.943672,0.96,iter_20
87,0.8,0.9207082,0.8200000000000001,iter_20
88,0.9,0.94758123,0.92,iter_20
89,0.7,0.88187665,0.62,iter_20
90,0.8,0.94573545,0.9,iter_20
91,0.8,0.90237457,0.78,iter_20
92,1.0,0.9620195,1.0,iter_20
93,0.8,0.86830497,0.78,iter_20
94,1.0,0.94665694,1.0,iter_20
95,0.9,0.98586655,0.9000000000000001,iter_20
96,0.8,0.9057545,0.7999999999999999,iter_20
97,0.9,0.9353189,0.92,iter_20
98,0.9,0.9703216,0.98,iter_20
99,0.8,0.8551353,0.6799999999999999,iter_20
100,0.9,0.9800495,0.9,iter_20
101,0.8,0.8320294,0.7,iter_20
102,0.8,0.88207704,0.8,iter_20
103,0.9,0.977946,0.9,iter_20
104,0.9,0.98151326,0.9,iter_20
105,0.7,0.9181288,0.7000000000000001,iter_20
106,0.7,0.96170735,0.76,iter_20
107,0.9,0.9413482,0.8800000000000001,iter_20
108,0.9,0.9421029,0.94,iter_20
109,0.8,0.9654872,0.8,iter_20
110,0.9,0.9348917,0.92,iter_20
111,0.6,0.8911564,0.6,iter_20
112,0.8,0.9148854,0.82,iter_20
113,0.8,0.94681585,0.8600000000000001,iter_20
114,0.9,0.94483626,0.92,iter_20
115,0.8,0.9273014,0.86,iter_20
116,0.9,0.92610973,0.86,iter_20
117,0.9,0.9648171,0.88,iter_20
118,0.9,0.91818357,0.92,iter_20
119,0.9,0.9624524,0.94,iter_20
120,0.8,0.98409873,0.86,iter_20
121,0.7,0.9663704,0.8,iter_20
122,0.9,0.87196344,0.8200000000000001,iter_20
123,0.8,0.93115634,0.8,iter_20
124,0.9,0.96817386,0.8800000000000001,iter_20
125,0.8,0.9564132,0.8799999999999999,iter_20
126,0.9,0.8645031,0.96,iter_20
127,0.7,0.9329563,0.74,iter_20
128,0.9,0.9487038,0.9,iter_20
129,0.7,0.9187092,0.76,iter_20
130,0.8,0.8686723,0.84,iter_20
131,0.9,0.9786467,0.98,iter_20
132,0.7,0.91410637,0.74,iter_20
133,0.7,0.84358895,0.6599999999999999,iter_20
