,accuracy,f1,precision,recall,model
0,0.1136,0.020605401924083243,0.1000990099009901,0.03636363636363636,iter_18
1,0.6998,0.6935577321064914,0.705115732381466,0.7627072371896849,model_full_18
2,0.1278,0.08488717745127261,0.12303975419975073,0.11949710193656071,model_empty_18
3,0.6716,0.6960800252578933,0.6680641984979788,0.8306408682471813,empty_trained_18
4,0.6299,0.6397142359744942,0.6238286290604089,0.8123233181364075,model_full_trained_18
5,0.8863,0.8866854395642303,0.8855520281389136,0.9044730441896002,empty_trained_replay_18
6,0.7564,0.7720584971884236,0.7550197806022092,0.8395735595064435,model_full_trained_replay_18
