,0
0,0.09033103056996708
1,0.0844448486304868
2,0.06226295265832852
3,0.0673022629807033
4,0.08735057070197702
5,0.10485652173007617
6,0.10837873306799801
7,0.11833039408460652
8,0.13771220774105342
9,0.16055231091614713
10,0.182943758460659
11,0.18702045293676448
12,0.1851797888306717
13,0.18199065750600446
14,0.1810097217430045
15,0.18188113714906573
16,0.20133145595170926
17,0.2113983256285346
18,0.221732087633506
19,0.22868661315793032
20,0.24565605323090497
21,0.27344305871438673
22,0.31563433318414397
23,0.33549527089528874
24,0.35446682095919774
25,0.36322971223337336
26,0.36103252750398446
27,0.36474396167674117
28,0.3811671857892011
29,0.39504005536775
30,0.40177895115488244
31,0.4008581240693963
32,0.40364379134628703
33,0.4425946963657855
34,0.45740129138955954
35,0.4450691987067679
36,0.41015952805180855
37,0.39983197201141624
38,0.4268787430162453
39,0.45639972820537195
40,0.47183081820658856
41,0.4671323119239936
42,0.4528323139774195
43,0.4441759899391136
44,0.43954463690641044
45,0.43058126359651716
46,0.4388059920484356
47,0.4477232297406153
48,0.4654484437552687
49,0.4798415985032881
50,0.49518815654234327
51,0.5037615406075382
52,0.5067300845345216
53,0.5143211092333877
54,0.5236394970324862
55,0.5356617214287976
56,0.5486574576211399
57,0.5514101699909693
58,0.560204630301527
59,0.5598726612274538
60,0.5669645609520559
61,0.5575693540616891
62,0.5536300499431903
63,0.5564082246855185
64,0.5563997457175557
65,0.5482047964228259
66,0.5486389561945338
67,0.5378389346362579
68,0.5313718620062248
69,0.5501586938620001
70,0.553633646814328
71,0.5587606250099039
72,0.5587878879142794
73,0.5433001641750674
74,0.5400266529962112
75,0.5489896340520294
76,0.5516330578654303
77,0.5581376562013457
78,0.5617938268898214
79,0.5837755026277398
80,0.5895800836990442
81,0.5974437497093217
82,0.5997772665791874
83,0.6162794438884529
84,0.6225764956330015
85,0.6312644451354663
86,0.616590902279927
87,0.6151371735330247
88,0.6323414725917724
89,0.627860916364961
90,0.6113998983570041
91,0.6025952947716277
92,0.598820909101386
93,0.6018749801088247
94,0.6066326494699636
95,0.623856023610288
96,0.6204556747762787
97,0.631021433490684
98,0.6388053383133526
99,0.6404688941036447
100,0.6371914949428307
101,0.6417436428940223
102,0.6322889270894706
103,0.63545149786351
104,0.637897134718432
105,0.6297796073267401
106,0.635998142039025
107,0.6343568591034228
108,0.63093387607933
109,0.6449330074257797
110,0.6246381730974504
111,0.630723450430202
112,0.6251654170523394
113,0.6274045685859346
114,0.6246737324332032
115,0.6275128884812938
116,0.6237266433236222
117,0.632692207150374
118,0.6543815699826292
119,0.6485841932528598
120,0.6479691499789786
121,0.6382861404530387
122,0.6382741996261578
123,0.6431479123335234
124,0.6438211983452133
125,0.6526274771695009
126,0.6733736842333764
127,0.6826271417043824
128,0.6751716003911227
129,0.6723146909485331
130,0.6820993357880833
131,0.6930695823866511
132,0.699123683564105
133,0.6931299528502304
134,0.6808688471978994
135,0.6703314917035801
136,0.6473569898077083
137,0.64709619027013
138,0.6598846743036175
139,0.677407458650474
140,0.6856137591431434
141,0.6829041050610424
142,0.6824609002569746
143,0.6797932313109447
144,0.6867029607945321
145,0.6883730083492686
146,0.6898356186627073
147,0.6888392994518785
148,0.6779254336886916
149,0.6664131175193849
150,0.6646242962303905
151,0.6642323215377888
152,0.6657119514869788
153,0.6707603841612252
154,0.6768604430487233
155,0.6789964790510752
156,0.6703888086481641
157,0.6811610136264254
158,0.6795934441385034
159,0.6851057151565116
160,0.6782145226756681
161,0.6682400449300375
162,0.6627602485421777
163,0.6751427220554767
164,0.6862467375787965
165,0.6952584596870428
166,0.6929248111455053
167,0.6923353089901714
168,0.6545963291371705
169,0.6469374970558068
170,0.6446794255533466
171,0.6438064516031091
172,0.6673661397469475
173,0.6781630970135393
174,0.6500253463340103
175,0.6241328440457986
176,0.6362503378399411
177,0.6620208950316314
