,0
0,1.909847511108521
1,1.386294599538498
2,17.32867963320793
3,17.328679513998633
4,17.040997590558476
5,17.14236216794715
6,17.328679513998633
7,1.0986125270867173
8,1.3862944803291872
9,1.3862944803291872
10,1.791759618239678
11,16.635532571857294
12,1.3862944803291872
13,17.55182305041168
14,1.6094380465445601
15,17.328679513998633
16,17.55182305041168
17,1.6094380465445601
18,1.3862944803291872
19,1.386294599538498
20,1.6094380465445601
21,1.6094380465445601
22,1.386294599538498
23,17.040997590558476
24,1.386294599538498
25,1.791759618239678
26,1.6094380465445601
27,1.6094380465445601
28,1.386294599538498
29,1.0986125270867173
30,17.328679513998633
31,17.328679513998633
32,1.791759618239678
33,1.3862944803291872
34,16.635532571857294
35,1.0986125270867173
36,1.6094380465445601
37,1.7919736814608576
38,17.32867963320793
39,1.0986125270867173
40,1.0986125270867173
41,1.791759618239678
42,1.386294599538498
43,1.6094380465445601
44,1.386294599538498
45,1.0986125270867173
46,1.386294599538498
47,17.040997590558476
48,1.0986125270867173
49,1.0986125270867173
50,1.0728841814970589e-06
51,17.32867963320793
52,17.040997590558476
53,1.6094380465445601
54,1.3862944803291872
55,1.0728841814970589e-06
56,0.6931476573972172
57,1.3862944803291872
58,1.3862944803291872
59,1.0986125270867173
60,1.6094380465445601
61,1.3862944803291872
62,1.3862944803291872
63,1.386294599538498
64,1.386294599538498
65,1.6094380465445601
66,1.6094380465445601
67,1.386294599538498
68,0.6931475381878779
69,1.3862944803291872
70,1.3862944803291872
71,1.6094380465445601
72,1.791759618239678
73,1.6094380465445601
74,1.791759618239678
75,1.386294599538498
76,1.386294599538498
77,1.3862944803291872
78,1.6094380465445601
79,1.0986125270867173
80,1.6094380465445601
81,1.0986125270867173
82,1.3862944803291872
83,1.3862944803291872
84,1.6094380465445601
85,0.9600099088426862
86,1.6094380465445601
87,1.3862944803291872
88,1.6094380465445601
89,1.6094380465445601
90,1.386294599538498
91,1.0986125270867173
92,1.6094380465445601
93,1.791759618239678
94,1.791759618239678
95,1.0986125270867173
96,1.6094380465445601
97,1.3862944803291872
98,1.9510302198448144
99,1.0652402230154332
100,1.0986125270867173
101,1.791759618239678
102,1.0986125270867173
103,1.6094380465445601
104,17.55182305041168
105,1.6094380465445601
