,accuracy,f1,precision,recall,model
0,0.582,0.5486850148060152,0.5812301685272669,0.6024534339688449,iter_21
1,0.862,0.8608558836697145,0.8606630307586082,0.8628753383750055,model_full_21
2,0.098,0.05659956940579429,0.0946019904790111,0.09870286304641479,model_empty_21
3,0.706,0.6755904742138584,0.7094310888146244,0.7011750635463059,empty_trained_21
4,0.82,0.8199463239761409,0.8206699935837545,0.8246732692372228,model_full_trained_21
5,0.86,0.8555611264346847,0.8596831745481783,0.8758475927090043,empty_trained_replay_21
6,0.864,0.8602715136282656,0.8633209680732279,0.8783771043173972,model_full_trained_replay_21
