,accuracy,f1,precision,recall,model
0,0.566,0.5276091520076567,0.5668397310641184,0.5840764980048283,iter_22
1,0.87,0.8686229932274309,0.8704753819566919,0.8714943434073266,model_full_22
2,0.106,0.0702099297019603,0.10535398556585755,0.07155786715980891,model_empty_22
3,0.7,0.6731016485134,0.7033005470045355,0.7416664562538632,empty_trained_22
4,0.824,0.8197310789628881,0.8253823158910298,0.8309683232409959,model_full_trained_22
5,0.862,0.8575536540931366,0.8620692203467488,0.8824674518941029,empty_trained_replay_22
6,0.874,0.8679854364283749,0.8733579830645068,0.8888555725320432,model_full_trained_replay_22
