,accuracy,f1,precision,recall,model
0,0.558,0.5349853944294652,0.5582198758570709,0.5713274444122445,iter_12
1,0.872,0.8709403548772535,0.8712048893284792,0.8715674448215596,model_full_12
2,0.11,0.0723771352530117,0.11030233854706302,0.06239847663461433,model_empty_12
3,0.724,0.6985958002127636,0.7273835615388361,0.7180401432253448,empty_trained_12
4,0.782,0.7595085545682828,0.7854267984262352,0.7930446726566067,model_full_trained_12
5,0.864,0.860309002488924,0.8634983588166563,0.8783633639338351,empty_trained_replay_12
6,0.88,0.8745902806180232,0.880287261336558,0.8928259758023549,model_full_trained_replay_12
