,rank,rank_mass,auc,model
0,0.6666666666666666,0.71822745,0.6,iter_20
1,0.6,0.6582019,0.5583333333333333,iter_20
2,0.7666666666666667,0.73349094,0.6883333333333332,iter_20
3,0.6666666666666666,0.7092277,0.6466666666666666,iter_20
4,0.7,0.7441575,0.7216666666666667,iter_20
5,0.7333333333333333,0.7816627,0.7483333333333334,iter_20
6,0.6,0.59992737,0.48833333333333334,iter_20
7,0.7333333333333333,0.84583306,0.7033333333333334,iter_20
8,0.6,0.75967926,0.5966666666666667,iter_20
9,0.6333333333333333,0.75354445,0.6433333333333333,iter_20
10,0.6333333333333333,0.71089715,0.6149999999999999,iter_20
11,0.6666666666666666,0.6896646,0.575,iter_20
12,0.6,0.6177673,0.5466666666666666,iter_20
13,0.6666666666666666,0.78519434,0.6083333333333334,iter_20
14,0.6666666666666666,0.7363887,0.605,iter_20
15,0.6,0.76001614,0.5733333333333334,iter_20
16,0.6666666666666666,0.7298371,0.6233333333333333,iter_20
17,0.7,0.71055233,0.6516666666666667,iter_20
18,0.6,0.75280595,0.5866666666666667,iter_20
19,0.6333333333333333,0.6997612,0.5966666666666667,iter_20
20,0.7,0.8067056,0.7333333333333334,iter_20
21,0.6333333333333333,0.7755888,0.6533333333333333,iter_20
22,0.6666666666666666,0.77353334,0.6783333333333333,iter_20
23,0.6333333333333333,0.69803965,0.5783333333333334,iter_20
24,0.7,0.7425441,0.625,iter_20
25,0.6,0.7171008,0.5633333333333334,iter_20
26,0.6666666666666666,0.79403704,0.6466666666666667,iter_20
27,0.6333333333333333,0.65387774,0.565,iter_20
28,0.7333333333333333,0.81060034,0.6900000000000001,iter_20
29,0.6333333333333333,0.6522764,0.585,iter_20
30,0.6666666666666666,0.67495793,0.6000000000000001,iter_20
31,0.6333333333333333,0.6910375,0.5499999999999999,iter_20
32,0.6333333333333333,0.74096805,0.5983333333333333,iter_20
33,0.6666666666666666,0.6919207,0.5966666666666667,iter_20
34,0.6666666666666666,0.70287436,0.615,iter_20
35,0.7333333333333333,0.7586035,0.7483333333333334,iter_20
36,0.6,0.6516145,0.5583333333333333,iter_20
37,0.6333333333333333,0.6452917,0.5499999999999999,iter_20
38,0.5333333333333333,0.66303045,0.4883333333333334,iter_20
39,0.6666666666666666,0.78853613,0.6583333333333333,iter_20
40,0.6666666666666666,0.7236916,0.6266666666666667,iter_20
41,0.7,0.88714886,0.755,iter_20
42,0.6333333333333333,0.7255368,0.5533333333333333,iter_20
43,0.7,0.73320717,0.6916666666666667,iter_20
44,0.6333333333333333,0.7555773,0.5966666666666667,iter_20
45,0.6,0.69461626,0.5833333333333334,iter_20
46,0.6666666666666666,0.6629822,0.61,iter_20
47,0.5666666666666667,0.6626847,0.525,iter_20
48,0.6,0.60734314,0.5,iter_20
49,0.6666666666666666,0.7601663,0.635,iter_20
50,0.6333333333333333,0.68233144,0.5650000000000001,iter_20
51,0.6666666666666666,0.77938634,0.6433333333333333,iter_20
52,0.6666666666666666,0.6651046,0.6266666666666667,iter_20
53,0.6666666666666666,0.70728326,0.6216666666666667,iter_20
54,0.6666666666666666,0.71654904,0.64,iter_20
55,0.6333333333333333,0.73824203,0.595,iter_20
56,0.6333333333333333,0.6602799,0.5549999999999999,iter_20
57,0.7666666666666667,0.7332109,0.7433333333333333,iter_20
58,0.6333333333333333,0.72026783,0.6083333333333333,iter_20
59,0.7,0.7528185,0.6933333333333334,iter_20
60,0.6333333333333333,0.71585274,0.5866666666666667,iter_20
61,0.6666666666666666,0.75104344,0.6333333333333334,iter_20
62,0.7,0.74408615,0.6416666666666666,iter_20
63,0.7333333333333333,0.8095752,0.6950000000000001,iter_20
64,0.6666666666666666,0.7557582,0.6533333333333333,iter_20
65,0.7333333333333333,0.74211836,0.6950000000000001,iter_20
66,0.6,0.70542246,0.5583333333333333,iter_20
67,0.6333333333333333,0.75227445,0.5800000000000001,iter_20
68,0.7,0.6955264,0.65,iter_20
69,0.6333333333333333,0.66009504,0.55,iter_20
70,0.6,0.6566291,0.6166666666666666,iter_20
71,0.5666666666666667,0.56692654,0.4766666666666667,iter_20
72,0.6666666666666666,0.7141027,0.5916666666666667,iter_20
73,0.6333333333333333,0.6935926,0.51,iter_20
74,0.7333333333333333,0.72239375,0.6666666666666667,iter_20
75,0.6666666666666666,0.6551209,0.5916666666666667,iter_20
76,0.7,0.78439444,0.6799999999999999,iter_20
77,0.6,0.7004753,0.5149999999999999,iter_20
78,0.6666666666666666,0.71872735,0.6333333333333334,iter_20
79,0.6666666666666666,0.8299883,0.7183333333333333,iter_20
80,0.6666666666666666,0.69668275,0.58,iter_20
81,0.6333333333333333,0.7616174,0.5833333333333333,iter_20
82,0.7,0.7525582,0.6466666666666667,iter_20
83,0.6,0.68730414,0.535,iter_20
84,0.7333333333333333,0.75340635,0.705,iter_20
85,0.6333333333333333,0.71809953,0.595,iter_20
86,0.5666666666666667,0.7310585,0.4933333333333333,iter_20
87,0.7,0.7179399,0.64,iter_20
88,0.6333333333333333,0.7746889,0.625,iter_20
89,0.7,0.80824256,0.7233333333333334,iter_20
90,0.6,0.74875546,0.5983333333333334,iter_20
91,0.6,0.6464778,0.5433333333333332,iter_20
92,0.7,0.7659411,0.7183333333333334,iter_20
93,0.7,0.75802875,0.6833333333333333,iter_20
94,0.6333333333333333,0.7646159,0.5833333333333334,iter_20
95,0.7,0.80556285,0.7066666666666667,iter_20
96,0.6333333333333333,0.7983792,0.625,iter_20
97,0.6333333333333333,0.717113,0.5766666666666667,iter_20
98,0.6,0.66197914,0.5116666666666667,iter_20
99,0.6666666666666666,0.70900434,0.5933333333333334,iter_20
100,0.6666666666666666,0.64549583,0.5916666666666667,iter_20
101,0.7333333333333333,0.760352,0.7516666666666667,iter_20
102,0.8666666666666667,0.90277827,0.9283333333333333,iter_20
103,0.8333333333333334,0.87654847,0.9116666666666667,iter_20
104,0.8666666666666667,0.89063793,0.8966666666666667,iter_20
105,0.8333333333333334,0.87623525,0.87,iter_20
106,0.8666666666666667,0.9039435,0.9483333333333335,iter_20
107,0.8666666666666667,0.8810856,0.9183333333333332,iter_20
108,0.9,0.909707,0.9450000000000001,iter_20
109,0.8333333333333334,0.880525,0.9233333333333333,iter_20
110,0.8333333333333334,0.86133265,0.9016666666666666,iter_20
111,0.6333333333333333,0.6606149,0.6016666666666666,iter_20
112,0.8666666666666667,0.8922919,0.9416666666666667,iter_20
113,0.8666666666666667,0.8600535,0.9099999999999999,iter_20
114,0.7333333333333333,0.70211595,0.6833333333333333,iter_20
115,0.7,0.76641333,0.7033333333333334,iter_20
116,0.9,0.87561625,0.9116666666666667,iter_20
117,0.7333333333333333,0.74092156,0.73,iter_20
118,0.9,0.90732414,0.9333333333333335,iter_20
119,0.9,0.9177955,0.9266666666666667,iter_20
120,0.8666666666666667,0.87300193,0.9299999999999999,iter_20
121,0.7333333333333333,0.6998721,0.6783333333333333,iter_20
122,0.8666666666666667,0.8834615,0.9366666666666666,iter_20
123,0.7666666666666667,0.75088304,0.7300000000000001,iter_20
124,0.7333333333333333,0.7216482,0.685,iter_20
125,0.9,0.8815154,0.9516666666666667,iter_20
126,0.6666666666666666,0.68710375,0.6416666666666666,iter_20
127,0.8666666666666667,0.8632074,0.9033333333333333,iter_20
128,0.9,0.8898352,0.9383333333333334,iter_20
129,0.8333333333333334,0.8644261,0.9033333333333333,iter_20
130,0.7666666666666667,0.7375347,0.7283333333333333,iter_20
131,0.7,0.73837125,0.73,iter_20
132,0.7,0.7215441,0.7083333333333333,iter_20
133,0.8666666666666667,0.894205,0.9433333333333332,iter_20
134,0.8666666666666667,0.88924307,0.9183333333333333,iter_20
135,0.7666666666666667,0.7411972,0.7350000000000001,iter_20
136,0.7,0.730195,0.6833333333333333,iter_20
137,0.7333333333333333,0.7210681,0.6833333333333333,iter_20
138,0.8666666666666667,0.8924311,0.9366666666666666,iter_20
139,0.6666666666666666,0.71049976,0.6583333333333334,iter_20
140,0.6666666666666666,0.7010144,0.6466666666666666,iter_20
141,0.9,0.91752416,0.9483333333333334,iter_20
142,0.9333333333333333,0.9153495,0.9400000000000001,iter_20
143,0.8,0.9010171,0.9216666666666666,iter_20
144,0.8666666666666667,0.8614156,0.92,iter_20
145,0.8333333333333334,0.8802189,0.8933333333333333,iter_20
146,0.9333333333333333,0.89128256,0.9616666666666667,iter_20
147,0.7666666666666667,0.7231894,0.755,iter_20
148,0.9333333333333333,0.8904872,0.9683333333333334,iter_20
149,0.8,0.7342542,0.7466666666666667,iter_20
150,0.8333333333333334,0.87103033,0.875,iter_20
151,0.7,0.76984537,0.75,iter_20
152,0.7,0.6991083,0.6316666666666666,iter_20
153,0.7,0.68430805,0.6383333333333333,iter_20
154,0.6666666666666666,0.65211856,0.5916666666666667,iter_20
155,0.8666666666666667,0.88911146,0.9149999999999999,iter_20
156,0.6666666666666666,0.7365146,0.675,iter_20
157,0.8666666666666667,0.8751065,0.9333333333333333,iter_20
158,0.9,0.8873624,0.9616666666666667,iter_20
159,0.7333333333333333,0.7155524,0.6900000000000001,iter_20
160,0.7,0.73236096,0.705,iter_20
161,0.8,0.8567873,0.8633333333333333,iter_20
162,0.9,0.91840124,0.9683333333333333,iter_20
163,0.9,0.8882338,0.9183333333333333,iter_20
164,0.8666666666666667,0.87380254,0.9033333333333333,iter_20
165,0.7333333333333333,0.733267,0.7333333333333334,iter_20
166,0.7333333333333333,0.7039085,0.675,iter_20
167,0.9,0.9021221,0.9550000000000001,iter_20
168,0.7,0.7124969,0.6749999999999999,iter_20
169,0.8666666666666667,0.857332,0.8966666666666667,iter_20
170,0.7333333333333333,0.73502684,0.735,iter_20
171,0.8666666666666667,0.88669765,0.9450000000000001,iter_20
172,0.7666666666666667,0.77587086,0.7583333333333333,iter_20
173,0.6666666666666666,0.7139608,0.65,iter_20
174,0.7666666666666667,0.72986907,0.7266666666666667,iter_20
175,0.9,0.9122883,0.9433333333333334,iter_20
176,0.8333333333333334,0.87653255,0.9033333333333334,iter_20
177,0.8333333333333334,0.8982887,0.9083333333333333,iter_20
178,0.7666666666666667,0.7803891,0.7716666666666667,iter_20
179,0.7666666666666667,0.7717477,0.7516666666666667,iter_20
180,0.9333333333333333,0.8964529,0.9583333333333334,iter_20
181,0.9,0.90726805,0.9466666666666667,iter_20
182,0.7333333333333333,0.7196807,0.7083333333333334,iter_20
183,0.9,0.92932284,0.9266666666666666,iter_20
184,0.7333333333333333,0.72786313,0.7416666666666667,iter_20
185,0.7,0.7105168,0.6483333333333333,iter_20
186,0.6666666666666666,0.6847534,0.6216666666666667,iter_20
187,0.8666666666666667,0.8736979,0.9233333333333333,iter_20
188,0.8666666666666667,0.89273757,0.9083333333333333,iter_20
189,0.7,0.6872341,0.6400000000000001,iter_20
190,0.7,0.7302935,0.6833333333333333,iter_20
191,0.6666666666666666,0.6428788,0.5666666666666667,iter_20
192,0.9,0.90203637,0.9299999999999999,iter_20
193,0.8333333333333334,0.8628314,0.905,iter_20
194,0.7666666666666667,0.7318149,0.7383333333333334,iter_20
195,0.7333333333333333,0.69918895,0.6716666666666667,iter_20
196,0.9,0.872423,0.9116666666666666,iter_20
197,0.6666666666666666,0.6716834,0.5983333333333334,iter_20
198,0.8333333333333334,0.85041535,0.8533333333333334,iter_20
199,0.8333333333333334,0.8509809,0.88,iter_20
200,0.7333333333333333,0.7452971,0.705,iter_20
201,0.7333333333333333,0.832447,0.73,iter_20
202,0.7,0.7520268,0.6216666666666666,iter_20
203,0.7,0.80991113,0.6966666666666667,iter_20
204,0.6666666666666666,0.78124905,0.6783333333333333,iter_20
205,0.6666666666666666,0.75985163,0.6666666666666666,iter_20
206,0.7333333333333333,0.83791053,0.7200000000000001,iter_20
207,0.6333333333333333,0.7555149,0.5933333333333334,iter_20
208,0.7333333333333333,0.82567024,0.7433333333333334,iter_20
209,0.7,0.8127929,0.7350000000000001,iter_20
210,0.7,0.7485713,0.695,iter_20
211,0.6333333333333333,0.767883,0.6366666666666666,iter_20
212,0.6666666666666666,0.7225817,0.6066666666666666,iter_20
213,0.7333333333333333,0.81484854,0.7166666666666667,iter_20
214,0.7,0.77269894,0.6766666666666666,iter_20
215,0.7,0.75732684,0.705,iter_20
216,0.7,0.7709154,0.6883333333333334,iter_20
217,0.5666666666666667,0.6754968,0.49,iter_20
218,0.6333333333333333,0.7338044,0.6083333333333334,iter_20
219,0.6666666666666666,0.77052164,0.66,iter_20
220,0.7,0.825595,0.68,iter_20
221,0.7666666666666667,0.77791196,0.7250000000000001,iter_20
222,0.6,0.7665571,0.6266666666666666,iter_20
223,0.7666666666666667,0.8109493,0.7616666666666666,iter_20
224,0.5666666666666667,0.698011,0.5366666666666666,iter_20
225,0.7,0.7665746,0.665,iter_20
226,0.6666666666666666,0.7698398,0.6699999999999999,iter_20
227,0.7333333333333333,0.83696944,0.7516666666666667,iter_20
228,0.7333333333333333,0.79061425,0.7033333333333335,iter_20
229,0.7666666666666667,0.820351,0.7633333333333334,iter_20
230,0.7333333333333333,0.8081461,0.7416666666666667,iter_20
231,0.6333333333333333,0.736574,0.5783333333333334,iter_20
232,0.7,0.8021527,0.7200000000000001,iter_20
233,0.6333333333333333,0.7121635,0.6166666666666667,iter_20
234,0.6,0.7285902,0.59,iter_20
235,0.6666666666666666,0.7596882,0.695,iter_20
236,0.7666666666666667,0.8262908,0.7750000000000001,iter_20
237,0.7666666666666667,0.7807033,0.75,iter_20
238,0.7666666666666667,0.84857905,0.7883333333333333,iter_20
239,0.7333333333333333,0.8419834,0.74,iter_20
240,0.8,0.7997666,0.775,iter_20
241,0.7333333333333333,0.8223754,0.7766666666666666,iter_20
242,0.6666666666666666,0.7716046,0.6766666666666665,iter_20
243,0.8,0.84028107,0.8083333333333333,iter_20
244,0.7666666666666667,0.81998336,0.7383333333333334,iter_20
245,0.6666666666666666,0.7705681,0.6833333333333333,iter_20
246,0.8333333333333334,0.81623447,0.8033333333333335,iter_20
247,0.8,0.87784106,0.835,iter_20
248,0.7333333333333333,0.7504052,0.6666666666666666,iter_20
249,0.7333333333333333,0.73573834,0.7033333333333334,iter_20
250,0.7333333333333333,0.7955374,0.7316666666666667,iter_20
251,0.7333333333333333,0.8428407,0.765,iter_20
252,0.6666666666666666,0.8211063,0.6816666666666666,iter_20
253,0.7,0.82689136,0.6950000000000001,iter_20
254,0.7333333333333333,0.80546373,0.7633333333333334,iter_20
255,0.7666666666666667,0.829152,0.755,iter_20
256,0.6,0.7289903,0.5666666666666667,iter_20
257,0.6333333333333333,0.7783913,0.7000000000000001,iter_20
258,0.6666666666666666,0.7369217,0.6616666666666666,iter_20
259,0.7,0.7543298,0.7133333333333333,iter_20
260,0.7333333333333333,0.7902439,0.6683333333333333,iter_20
261,0.7333333333333333,0.8251169,0.7616666666666667,iter_20
262,0.6333333333333333,0.778668,0.655,iter_20
263,0.7333333333333333,0.8369942,0.7516666666666667,iter_20
264,0.7,0.7627857,0.6616666666666666,iter_20
265,0.7,0.7918714,0.6866666666666666,iter_20
266,0.6,0.7580824,0.6066666666666666,iter_20
267,0.6666666666666666,0.7782004,0.64,iter_20
268,0.7333333333333333,0.8315032,0.7433333333333333,iter_20
269,0.7,0.76237255,0.6699999999999999,iter_20
270,0.6666666666666666,0.76913965,0.6816666666666666,iter_20
271,0.7,0.8197544,0.7616666666666667,iter_20
272,0.7,0.8020033,0.6816666666666666,iter_20
273,0.6333333333333333,0.76225764,0.6566666666666666,iter_20
274,0.7333333333333333,0.8099102,0.73,iter_20
275,0.7,0.7517672,0.6483333333333334,iter_20
276,0.6666666666666666,0.7630397,0.6366666666666667,iter_20
277,0.7333333333333333,0.8239423,0.7283333333333333,iter_20
278,0.7,0.77907765,0.7083333333333335,iter_20
279,0.5,0.6513413,0.46499999999999997,iter_20
280,0.8,0.83723027,0.7816666666666667,iter_20
281,0.7666666666666667,0.90408164,0.7733333333333332,iter_20
282,0.6666666666666666,0.78343505,0.6399999999999999,iter_20
283,0.7,0.71498406,0.655,iter_20
284,0.7333333333333333,0.79481477,0.6916666666666667,iter_20
285,0.6333333333333333,0.7767861,0.665,iter_20
286,0.6,0.7334138,0.5716666666666667,iter_20
287,0.6333333333333333,0.73970735,0.63,iter_20
288,0.6,0.708508,0.6033333333333333,iter_20
289,0.7666666666666667,0.77646035,0.7333333333333334,iter_20
290,0.7333333333333333,0.8211934,0.74,iter_20
291,0.6333333333333333,0.7565636,0.66,iter_20
292,0.7,0.8035148,0.72,iter_20
293,0.7,0.77662927,0.7066666666666667,iter_20
294,0.7,0.78517705,0.7016666666666667,iter_20
295,0.6666666666666666,0.7129661,0.6416666666666666,iter_20
296,0.8,0.8510124,0.7899999999999999,iter_20
297,0.7,0.7882106,0.7383333333333333,iter_20
298,0.6666666666666666,0.75246876,0.6416666666666666,iter_20
299,0.7333333333333333,0.7712851,0.6916666666666665,iter_20
300,0.6,0.5961823,0.5166666666666666,iter_20
301,0.5333333333333333,0.60076296,0.425,iter_20
302,0.5333333333333333,0.61670804,0.45833333333333337,iter_20
303,0.6333333333333333,0.6619968,0.5766666666666667,iter_20
304,0.6,0.60276216,0.5083333333333333,iter_20
305,0.5333333333333333,0.5409263,0.38500000000000006,iter_20
306,0.5333333333333333,0.4937038,0.38,iter_20
307,0.5666666666666667,0.6179224,0.42833333333333334,iter_20
308,0.5666666666666667,0.5256872,0.4483333333333333,iter_20
309,0.5666666666666667,0.59182715,0.45166666666666666,iter_20
310,0.5333333333333333,0.5724927,0.42333333333333334,iter_20
311,0.5666666666666667,0.62579066,0.47,iter_20
312,0.6666666666666666,0.68544215,0.57,iter_20
313,0.5333333333333333,0.56428134,0.39,iter_20
314,0.6333333333333333,0.63533056,0.5533333333333333,iter_20
315,0.5666666666666667,0.6659713,0.5216666666666667,iter_20
316,0.6,0.5517352,0.46499999999999997,iter_20
317,0.6,0.61585337,0.51,iter_20
318,0.5333333333333333,0.65443647,0.5233333333333333,iter_20
319,0.5666666666666667,0.4903253,0.36333333333333334,iter_20
